,Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
1265,1266,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Apparel,65.0,225.0,146250,36563,25,Outlet
1266,1267,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Apparel,70.0,400.0,280000,84000,30,Outlet
1267,1268,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65.0,525.0,341250,119438,35,Outlet
1268,1269,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.0,325.0,195000,68250,35,Outlet
1269,1270,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55.0,225.0,123750,30938,25,Outlet
1270,1271,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.0,200.0,110000,27500,25,Outlet
1271,1272,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Apparel,65.0,200.0,130000,32500,25,Outlet
1272,1273,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Apparel,70.0,300.0,210000,63000,30,Outlet
1273,1274,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Street Footwear,70.0,450.0,315000,110250,35,Outlet
1274,1275,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65.0,275.0,178750,62563,35,Outlet
1275,1276,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Street Footwear,65.0,175.0,113750,28438,25,Outlet
1276,1277,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,65.0,150.0,97500,24375,25,Outlet
1277,1278,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Apparel,75.0,150.0,112500,28125,25,Outlet
1278,1279,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Apparel,80.0,275.0,220000,66000,30,Outlet
1279,1280,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Street Footwear,75.0,425.0,318750,111563,35,Outlet
1280,1281,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65.0,300.0,195000,68250,35,Outlet
1281,1282,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Street Footwear,65.0,320.0,208000,52000,25,Outlet
1282,1283,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,65.0,300.0,195000,48750,25,Outlet
1283,1284,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Apparel,75.0,275.0,206250,51563,25,Outlet
1284,1285,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Apparel,80.0,375.0,300000,90000,30,Outlet
1285,1286,Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Street Footwear,75.0,600.0,450000,157500,35,Outlet
1286,1287,Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65.0,400.0,260000,91000,35,Outlet
1287,1288,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Street Footwear,35.0,375.0,131250,32813,25,Outlet
1288,1289,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45.0,375.0,168750,33750,20,Outlet
1289,1290,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Street Footwear,45.0,375.0,168750,42188,25,Outlet
1290,1291,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Athletic Footwear,45.0,225.0,101250,25313,25,Outlet
1291,1292,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Apparel,50.0,175.0,87500,13125,15,Outlet
1292,1293,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Apparel,45.0,425.0,191250,76500,40,Outlet
1293,1294,Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Men's Street Footwear,35.0,475.0,166250,41563,25,Outlet
1294,1295,Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45.0,375.0,168750,33750,20,Outlet
1295,1296,Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Women's Street Footwear,45.0,375.0,168750,42188,25,Outlet
1296,1297,Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,45.0,225.0,101250,25313,25,Outlet
1297,1298,Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Men's Apparel,50.0,150.0,75000,11250,15,Outlet
1298,1299,Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Apparel,45.0,350.0,157500,63000,40,Outlet
1299,1300,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,45.0,500.0,225000,56250,25,Outlet
1300,1301,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,55.0,350.0,192500,38500,20,Outlet
1301,1302,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.0,375.0,225000,56250,25,Outlet
1302,1303,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275.0,151250,37812,25,Outlet
1303,1304,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Apparel,60.0,125.0,75000,11250,15,Outlet
1304,1305,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Apparel,55.0,325.0,178750,71500,40,Outlet
1305,1306,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,60.0,500.0,300000,75000,25,Outlet
1306,1307,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65.0,300.0,195000,39000,20,Outlet
1307,1308,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,65.0,350.0,227500,56875,25,Outlet
1308,1309,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,250.0,125000,31250,25,Outlet
1309,1310,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Apparel,55.0,150.0,82500,12375,15,Outlet
1310,1311,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Apparel,70.0,325.0,227500,91000,40,Outlet
1311,1312,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,55.0,525.0,288750,72187,25,Outlet
1312,1313,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60.0,375.0,225000,45000,20,Outlet
1313,1314,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.0,375.0,225000,56250,25,Outlet
1314,1315,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275.0,151250,37812,25,Outlet
1315,1316,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Apparel,60.0,175.0,105000,15750,15,Outlet
1316,1317,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Apparel,75.0,475.0,356250,142500,40,Outlet
1317,1318,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,70.0,725.0,507500,126875,25,Outlet
1318,1319,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,75.0,600.0,450000,90000,20,Outlet
1319,1320,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,75.0,600.0,450000,112500,25,Outlet
1320,1321,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,75.0,475.0,356250,89063,25,Outlet
1321,1322,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Apparel,85.0,350.0,297500,44625,15,Outlet
1322,1323,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Apparel,100.0,650.0,650000,260000,40,Outlet
1323,1324,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,80.0,800.0,640000,160000,25,Outlet
1324,1325,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85.0,650.0,552500,110500,20,Outlet
1325,1326,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,85.0,600.0,510000,127500,25,Outlet
1326,1327,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80.0,500.0,400000,100000,25,Outlet
1327,1328,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Apparel,85.0,550.0,467500,70125,15,Outlet
1328,1329,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Apparel,100.0,550.0,550000,220000,40,Outlet
1329,1330,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,85.0,750.0,637500,159375,25,Outlet
1330,1331,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,75.0,725.0,543750,108750,20,Outlet
1331,1332,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,70.0,600.0,420000,105000,25,Outlet
1332,1333,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,70.0,525.0,367500,91875,25,Outlet
1333,1334,Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Apparel,70.0,525.0,367500,55125,15,Outlet
1334,1335,Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Apparel,75.0,350.0,262500,105000,40,Outlet
1335,1336,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,65.0,550.0,357500,89375,25,Outlet
1336,1337,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,70.0,550.0,385000,77000,20,Outlet
1337,1338,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,65.0,375.0,243750,60938,25,Outlet
1338,1339,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,65.0,325.0,211250,52813,25,Outlet
1339,1340,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Apparel,75.0,350.0,262500,39375,15,Outlet
1340,1341,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Apparel,60.0,375.0,225000,90000,40,Outlet
1341,1342,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55.0,475.0,261250,65313,25,Outlet
1342,1343,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65.0,475.0,308750,61750,20,Outlet
1343,1344,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.0,300.0,180000,45000,25,Outlet
1344,1345,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275.0,151250,37813,25,Outlet
1345,1346,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Apparel,65.0,250.0,162500,24375,15,Outlet
1346,1347,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Apparel,70.0,300.0,210000,84000,40,Outlet
1347,1348,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55.0,525.0,288750,72188,25,Outlet
1348,1349,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60.0,600.0,360000,72000,20,Outlet
1349,1350,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,55.0,425.0,233750,58438,25,Outlet
1350,1351,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,65.0,400.0,260000,65000,25,Outlet
1351,1352,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Apparel,85.0,375.0,318750,47813,15,Outlet
1352,1353,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Apparel,90.0,500.0,450000,180000,40,Outlet
1353,1354,Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,75.0,700.0,525000,131250,25,Outlet
1354,1355,Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85.0,700.0,595000,119000,20,Outlet
1355,1356,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,80.0,500.0,400000,100000,25,Outlet
1356,1357,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80.0,500.0,400000,100000,25,Outlet
1357,1358,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Apparel,90.0,425.0,382500,57375,15,Outlet
1358,1359,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Apparel,95.0,525.0,498750,199500,40,Outlet
1359,1360,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40.0,425.0,170000,51000,30,Outlet
1360,1361,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50.0,425.0,212500,53125,25,Outlet
1361,1362,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,50.0,425.0,212500,63750,30,Outlet
1362,1363,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,275.0,137500,41250,30,Outlet
1363,1364,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Apparel,55.0,225.0,123750,24750,20,Outlet
1364,1365,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Apparel,50.0,475.0,237500,106875,45,Outlet
1365,1366,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40.0,525.0,210000,63000,30,Outlet
1366,1367,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50.0,425.0,212500,53125,25,Outlet
1367,1368,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,50.0,425.0,212500,63750,30,Outlet
1368,1369,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,50.0,275.0,137500,41250,30,Outlet
1369,1370,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,55.0,200.0,110000,22000,20,Outlet
1370,1371,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Apparel,50.0,400.0,200000,90000,45,Outlet
1371,1372,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,50.0,550.0,275000,82500,30,Outlet
1372,1373,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,400.0,240000,60000,25,Outlet
1373,1374,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,65.0,425.0,276250,82875,30,Outlet
1374,1375,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325.0,195000,58500,30,Outlet
1375,1376,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,65.0,175.0,113750,22750,20,Outlet
1376,1377,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,60.0,375.0,225000,101250,45,Outlet
1377,1378,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,65.0,550.0,357500,107250,30,Outlet
1378,1379,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,350.0,245000,61250,25,Outlet
1379,1380,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,70.0,400.0,280000,84000,30,Outlet
1380,1381,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55.0,300.0,165000,49500,30,Outlet
1381,1382,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,60.0,200.0,120000,24000,20,Outlet
1382,1383,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,75.0,375.0,281250,126563,45,Outlet
1383,1384,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,60.0,575.0,345000,103500,30,Outlet
1384,1385,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,425.0,276250,69063,25,Outlet
1385,1386,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,65.0,425.0,276250,82875,30,Outlet
1386,1387,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325.0,195000,58500,30,Outlet
1387,1388,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Apparel,55.0,225.0,123750,24750,20,Outlet
1388,1389,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,70.0,575.0,402500,181125,45,Outlet
1389,1390,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,65.0,825.0,536250,160875,30,Outlet
1390,1391,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,700.0,490000,122500,25,In-store
1391,1392,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,85.0,700.0,595000,178500,30,In-store
1392,1393,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,85.0,575.0,488750,146625,30,In-store
1393,1394,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Apparel,95.0,450.0,427500,85500,20,In-store
1394,1395,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Apparel,110.0,750.0,825000,371250,45,In-store
1395,1396,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,90.0,900.0,810000,243000,30,In-store
1396,1397,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,95.0,750.0,712500,178125,25,In-store
1397,1398,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,95.0,700.0,665000,199500,30,In-store
1398,1399,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,90.0,600.0,540000,162000,30,In-store
1399,1400,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Apparel,95.0,650.0,617500,123500,20,In-store
1400,1401,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Apparel,110.0,650.0,715000,321750,45,In-store
1401,1402,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,95.0,850.0,807500,242250,30,In-store
1402,1403,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85.0,825.0,701250,175313,25,In-store
1403,1404,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,80.0,700.0,560000,168000,30,In-store
1404,1405,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80.0,475.0,380000,114000,30,In-store
1405,1406,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Apparel,80.0,475.0,380000,76000,20,In-store
1406,1407,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Apparel,85.0,300.0,255000,114750,45,In-store
1407,1408,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,60.0,500.0,300000,90000,30,In-store
1408,1409,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,500.0,325000,81250,25,In-store
1409,1410,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,60.0,300.0,180000,54000,30,In-store
1410,1411,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,250.0,150000,45000,30,In-store
1411,1412,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,70.0,275.0,192500,38500,20,In-store
1412,1413,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Apparel,55.0,300.0,165000,74250,45,In-store
1413,1414,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,50.0,400.0,200000,60000,30,In-store
1414,1415,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,575.0,373750,93438,25,In-store
1415,1416,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,60.0,400.0,240000,72000,30,In-store
1416,1417,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55.0,375.0,206250,61875,30,In-store
1417,1418,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,65.0,350.0,227500,45500,20,In-store
1418,1419,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Apparel,70.0,400.0,280000,126000,45,In-store
1419,1420,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,55.0,625.0,343750,103125,30,In-store
1420,1421,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,700.0,420000,105000,25,In-store
1421,1422,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,55.0,525.0,288750,86625,30,In-store
1422,1423,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,65.0,500.0,325000,97500,30,In-store
1423,1424,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Apparel,85.0,475.0,403750,80750,20,In-store
1424,1425,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,90.0,600.0,540000,243000,45,In-store
1425,1426,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,75.0,800.0,600000,180000,30,In-store
1426,1427,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85.0,800.0,680000,170000,25,In-store
1427,1428,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,80.0,600.0,480000,144000,30,In-store
1428,1429,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80.0,600.0,480000,144000,30,In-store
1429,1430,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,90.0,525.0,472500,94500,20,In-store
1430,1431,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,95.0,625.0,593750,267188,45,In-store
1431,1432,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Street Footwear,45.0,850.0,382500,172125,45,In-store
1432,1433,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,650.0,292500,102375,35,In-store
1433,1434,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Street Footwear,35.0,650.0,227500,56875,25,In-store
1434,1435,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,40.0,500.0,200000,60000,30,In-store
1435,1436,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,55.0,550.0,302500,105875,35,In-store
1436,1437,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,45.0,650.0,292500,146250,50,In-store
1437,1438,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Street Footwear,45.0,900.0,405000,182250,45,In-store
1438,1439,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,550.0,247500,86625,35,In-store
1439,1440,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,35.0,600.0,210000,52500,25,In-store
1440,1441,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,40.0,475.0,190000,57000,30,In-store
1441,1442,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Men's Apparel,55.0,550.0,302500,105875,35,In-store
